term,fee,gender,job,package,age,family,payment,income_log,isna_job,married_1,married_2,married_3
9,100000.0,0,0,1,26,2,3,13.017005083966255,False,True,False,False
39,500000.0,1,0,1,55,3,0,14.339129003529017,False,True,False,False
24,100000.0,1,0,1,70,3,0,12.421155798942312,False,True,False,False
54,195996.0,1,0,1,28,0,1,12.899212326061994,False,False,True,False
33,275000.0,1,0,1,62,3,0,14.731800089837709,False,True,False,False
12,225001.8,1,1,1,30,1,1,13.997832948091215,False,True,False,False
32,200000.0,1,0,1,63,3,3,12.429204196772384,False,True,False,False
12,100000.0,1,0,1,18,0,0,12.899212326061994,False,False,True,False
12,200000.0,1,0,1,35,1,0,14.151977794572987,False,True,False,False
102,398493.37,1,1,0,63,0,0,14.508654238518094,False,True,False,False
60,225007.88,1,5,0,75,1,0,13.208096151615411,False,True,False,False
91,172385.78,1,1,0,53,0,0,13.122349377306328,False,True,False,False
12,200000.0,1,1,1,42,1,0,12.354479719530358,False,True,False,False
12,100000.0,1,0,1,38,3,0,13.217668102648323,False,True,False,False
17,105151.44,1,0,0,41,2,1,13.592358256611783,False,True,False,False
47,250000.0,0,0,1,48,2,0,13.592358256611783,False,True,False,False
17,100000.8,0,0,1,29,1,1,13.122373377354329,False,True,False,False
17,100000.0,1,0,1,58,0,0,14.10319258678548,False,True,False,False
22,103999.94,0,1,0,53,0,3,13.304686600863562,False,True,False,False
88,151304.53,1,1,0,43,0,0,13.910814374111988,False,True,False,False
22,123707.88,1,0,0,49,1,1,13.815507557959775,False,True,False,False
22,100000.0,1,5,1,62,1,0,13.208096151615411,False,True,False,False
17,103090.04,0,1,0,57,2,0,13.573063129957122,False,True,False,False
37,200000.0,1,0,1,57,3,0,13.815507557959775,False,True,False,False
46,200000.0,1,0,1,49,2,0,13.815507557959775,False,True,False,False
12,100000.0,0,0,1,48,3,0,12.765702719077842,False,True,False,False
27,1000000.0,1,0,1,33,1,0,15.201804169083884,False,True,False,False
12,130000.0,1,0,1,43,1,0,13.815507557959775,False,True,False,False
34,400000.0,1,0,1,51,0,0,15.955576368519306,False,False,True,False
27,100000.0,1,0,1,36,2,0,14.15207207631404,False,True,False,False
12,100000.0,1,0,1,55,0,0,14.10319258678548,False,True,False,False
59,100000.0,1,0,1,36,2,0,12.899212326061994,False,True,False,False
22,103090.01,1,1,0,4,2,0,14.914123179965662,False,True,False,False
88,100090.8,1,0,0,36,0,1,12.899212326061994,False,True,False,False
17,305043.4,1,1,0,52,0,3,13.122349377306328,False,True,False,False
27,100000.8,1,6,1,37,2,1,14.083440771005728,True,True,False,False
51,100000.0,1,0,1,43,1,0,13.122373377354329,False,True,False,False
85,253748.06,0,0,0,39,0,0,14.10319258678548,False,True,False,False
27,135330.08,1,0,0,53,3,0,13.122349377306328,False,True,False,False
83,137092.56,1,0,0,53,0,1,13.592358256611783,False,True,False,False
73,100514.7,0,0,0,29,0,0,12.899212326061994,False,False,True,False
82,197012.07,1,5,0,87,0,0,13.208096151615411,False,True,False,False
53,500000.0,1,0,1,42,1,0,14.731800089837709,False,True,False,False
43,100000.0,0,0,1,51,0,0,12.765702719077842,False,False,False,True
17,120296.88,0,5,0,65,2,1,13.208096151615411,False,True,False,False
27,100000.0,0,0,1,34,3,0,12.899212326061994,False,True,False,False
38,200000.0,0,0,1,56,0,0,14.070888164788203,False,False,False,True
17,123915.53,1,0,0,60,3,0,13.304686600863562,False,True,False,False
22,150000.0,1,0,1,72,1,0,12.899212326061994,False,True,False,False
63,100000.0,1,0,1,29,2,0,12.899212326061994,False,True,False,False
56,187050.26,1,1,0,48,3,0,13.815507557959775,False,True,False,False
57,100003.15,1,0,0,47,1,0,13.163238490513766,False,True,False,False
61,123132.47,1,1,0,43,1,0,13.815507557959775,False,True,False,False
17,100000.0,1,0,1,37,3,3,12.67609189965384,False,True,False,False
12,160000.0,1,0,1,33,2,0,12.765702719077842,False,True,False,False
31,300000.0,1,5,1,64,0,3,13.208096151615411,False,False,True,False
17,101984.88,1,0,0,42,1,1,14.731800089837709,False,True,False,False
12,200000.0,1,1,1,39,3,3,13.527829818844937,False,True,False,False
12,120000.96,1,1,1,46,3,1,12.542534167808274,False,True,False,False
27,100000.0,1,5,1,67,3,0,13.208096151615411,False,True,False,False
22,103089.98,1,1,0,55,1,0,14.038648509262805,False,True,False,False
12,252001.92,1,1,1,39,2,1,13.618576760482362,False,True,False,False
12,100000.0,1,4,1,29,3,3,12.429204196772384,False,True,False,False
17,100000.0,1,0,1,27,2,0,13.122373377354329,False,True,False,False
17,245996.64,1,0,0,39,0,1,14.508654238518094,False,False,True,False
17,100000.0,1,0,1,23,0,0,12.765702719077842,False,False,True,False
26,100000.0,1,0,1,58,0,0,14.220976332738882,False,False,True,False
12,100000.0,1,1,1,50,1,0,13.815507557959775,False,True,False,False
22,123358.92,0,0,0,50,2,1,13.122349377306328,False,True,False,False
17,309279.56,0,1,0,56,3,0,13.122349377306328,False,True,False,False
12,100000.0,1,0,1,37,1,0,13.017005083966255,False,True,False,False
17,100000.72,0,1,0,42,1,0,12.899212326061994,False,True,False,False
63,100000.0,0,0,1,30,1,0,13.122373377354329,False,True,False,False
36,100000.8,1,0,1,39,1,1,12.923924633728081,False,True,False,False
22,199999.78,1,5,0,75,0,0,13.208096151615411,False,True,False,False
27,120000.0,1,5,0,84,0,1,13.487007879880162,False,True,False,False
12,150000.0,1,0,1,48,0,0,12.611541086966115,False,False,True,False
42,250000.0,1,0,1,53,2,0,14.830741600012107,False,True,False,False
12,150000.0,1,1,1,73,3,0,13.017005083966255,False,True,False,False
64,200000.46,1,0,0,40,2,0,14.60727199929087,False,True,False,False
17,100000.0,1,0,1,29,2,0,13.017005083966255,False,True,False,False
12,150000.0,1,1,1,60,0,0,13.304686600863562,False,True,False,False
17,209817.34,0,5,0,76,0,3,13.208096151615411,False,True,False,False
55,250000.0,1,0,1,40,3,0,12.611541086966115,False,True,False,False
32,116040.96,0,0,0,36,0,1,13.592358256611783,False,False,False,False
52,120000.96,1,0,1,30,0,1,12.577612063740299,False,False,True,False
27,119999.87,0,0,0,34,2,0,13.710151153416941,False,True,False,False
56,100000.0,1,0,1,39,2,0,13.122373377354329,False,True,False,False
17,100000.0,0,0,1,45,2,0,12.611541086966115,False,True,False,False
22,125000.0,1,0,1,53,2,0,13.458831328302072,False,True,False,False
22,100000.0,1,0,1,40,2,3,13.815507557959775,False,True,False,False
61,100000.0,0,0,1,34,2,2,12.765702719077842,False,True,False,False
27,101000.0,0,0,1,33,3,0,13.815507557959775,False,True,False,False
17,159998.08,1,1,0,58,3,2,13.592358256611783,False,True,False,False
17,119999.0,1,1,0,57,1,2,13.122349377306328,False,True,False,False
17,123703.8,0,0,0,34,2,1,12.206037644917659,False,True,False,False
17,100000.0,1,0,1,21,0,0,13.017005083966255,False,False,True,False
29,200000.0,1,0,1,55,3,0,13.304686600863562,False,True,False,False
12,100000.0,1,0,1,47,3,3,12.899212326061994,False,True,False,False
77,100512.78,1,0,0,26,0,3,13.217668102648323,False,False,True,False
12,199424.0,1,1,1,51,3,0,15.201804169083884,False,True,False,False
17,100164.16,1,0,1,51,0,0,14.10319258678548,False,True,False,False
12,100000.0,1,0,1,34,3,0,12.765668433265594,False,True,False,False
22,128862.61,0,1,0,23,0,0,12.611541086966115,False,True,False,False
17,108770.29,0,0,0,62,2,0,12.611541086966115,False,True,False,False
12,120001.08,1,0,1,58,3,1,12.611541086966115,False,True,False,False
17,107063.16,1,0,0,60,3,1,13.774689605110144,False,True,False,False
22,150000.0,1,0,1,23,0,0,12.834683971615659,False,False,True,False
17,150000.0,0,3,1,21,3,0,13.753631962751733,False,True,False,False
17,100000.0,0,0,1,55,2,3,11.918397239722838,False,True,False,False
65,111134.64,1,0,0,40,1,1,13.304686600863562,False,True,False,False
12,100000.0,1,0,1,33,3,0,13.122373377354329,False,True,False,False
12,120000.96,1,0,1,37,2,1,14.316286451937186,False,True,False,False
17,103085.04,1,0,0,47,1,1,13.815507557959775,False,True,False,False
17,100000.0,0,3,1,35,1,0,13.753631962751733,False,True,False,False
17,117324.67,1,0,0,53,1,0,13.122349377306328,False,True,False,False
22,499999.92,1,0,0,56,3,0,14.508654238518094,False,True,False,False
30,100000.0,1,0,1,65,2,3,13.122373377354329,False,True,False,False
27,150000.0,1,0,1,36,3,0,13.997832948091215,False,True,False,False
32,101017.07,1,0,0,28,0,0,13.592358256611783,False,False,True,False
22,120000.0,1,5,1,62,2,1,13.208096151615411,False,True,False,False
12,100000.0,1,0,1,40,1,0,13.384735334149926,False,True,False,False
27,400000.0,1,0,1,48,1,3,14.038658109270484,False,True,False,False
91,127307.76,1,4,0,43,0,1,13.795631267729567,False,True,False,False
17,102232.79,0,0,0,59,3,0,12.793862088206213,False,True,False,False
27,100000.0,0,0,1,44,3,0,13.304686600863562,False,True,False,False
17,100000.0,1,0,1,48,0,0,14.10319258678548,False,True,False,False
17,100000.0,1,0,1,27,0,0,11.884468331533505,False,False,True,False
74,123633.57,0,0,0,28,0,0,13.304686600863562,False,False,True,False
42,499999.0,1,0,1,53,1,0,13.815507557959775,False,True,False,False
82,197012.72,0,1,0,43,0,0,13.815507557959775,False,True,False,False
58,111132.26,1,1,0,47,2,0,13.815507557959775,False,True,False,False
36,110000.0,1,0,1,59,1,0,15.424949470397875,False,True,False,False
82,103431.18,1,5,0,60,0,0,13.208096151615411,False,True,False,False
59,500000.0,1,0,1,36,1,0,13.592373256630534,False,True,False,False
17,120618.06,1,0,0,62,3,0,14.10319258678548,False,True,False,False
12,200000.0,1,0,1,27,3,0,14.180154365996387,False,True,False,False
76,155000.28,1,5,0,64,0,0,12.206037644917659,False,True,False,False
77,200000.4,1,1,0,59,0,0,13.710151153416941,False,True,False,False
22,135889.74,1,0,1,47,1,0,14.914123179965662,False,True,False,False
56,120000.0,1,0,1,39,2,1,12.100717685412471,False,True,False,False
17,127955.28,1,1,0,56,2,1,12.899212326061994,False,True,False,False
12,300000.0,1,1,1,48,3,0,13.122349377306328,False,True,False,False
12,300006.0,1,0,1,62,0,0,13.710151153416941,False,False,True,False
30,1800000.0,1,0,1,64,2,4,14.845128903716287,False,True,False,False
27,110000.0,1,0,1,54,0,0,14.10319258678548,False,True,False,False
47,100001.0,1,0,1,52,2,0,14.10319258678548,False,True,False,False
12,100000.0,1,0,1,45,3,0,12.793862088206213,False,True,False,False
32,100006.89,1,1,0,29,0,0,13.527829818844937,False,False,True,False
60,102599.1,1,0,0,44,1,0,12.899212326061994,False,True,False,False
27,150000.0,0,3,1,58,3,0,13.753631962751733,False,True,False,False
54,100000.8,1,0,1,28,0,1,13.592373256630534,False,False,True,False
12,100000.0,1,1,1,45,1,3,13.017005083966255,False,True,False,False
27,100000.0,1,0,1,43,1,3,13.122373377354329,False,True,False,False
37,100000.0,1,0,1,57,1,0,13.815507557959775,False,True,False,False
22,100000.0,1,0,1,48,3,0,12.899212326061994,False,True,False,False
12,100000.0,1,1,1,23,0,0,12.765668433265594,False,False,True,False
17,197012.1,0,0,0,53,0,0,13.815507557959775,False,False,True,False
17,120000.96,1,0,1,48,3,1,14.220976332738882,False,True,False,False
17,100513.06,1,0,0,40,3,3,12.611541086966115,False,True,False,False
22,100000.46,1,1,0,78,1,0,13.592358256611783,False,True,False,False
45,130833.0,1,0,1,50,2,0,12.97153351090122,False,True,False,False
17,206213.4,0,5,0,67,3,2,13.208096151615411,False,True,False,False
22,100000.44,1,1,0,67,3,0,13.122349377306328,False,True,False,False
101,103148.4,1,1,0,27,0,1,12.611541086966115,False,True,False,False
35,100000.0,1,5,1,60,1,0,13.208096151615411,False,True,False,False
12,200000.0,1,0,1,38,1,0,12.007579022968564,False,True,False,False
17,100000.0,1,0,1,28,0,0,13.997832948091215,False,False,True,False
22,100000.42,0,1,0,63,0,0,12.899212326061994,False,True,False,False
12,100000.35,1,0,0,49,1,0,12.948012371209098,False,True,False,False
17,111330.0,1,0,0,30,2,1,13.122349377306328,False,True,False,False
82,100000.54,1,0,0,54,0,3,14.220976332738882,False,True,False,False
22,100000.0,1,0,1,36,0,0,12.765702719077842,False,False,True,False
17,100000.0,1,0,1,39,3,0,12.765702719077842,False,True,False,False
17,99999.99,1,0,1,48,0,0,14.10319258678548,False,True,False,False
27,171998.95,1,0,0,59,3,0,13.815507557959775,False,True,False,False
27,249999.76,1,0,0,46,1,0,15.068271526457641,False,True,False,False
12,120000.96,0,0,1,36,1,1,13.180641719446069,False,True,False,False
22,400000.04,1,0,0,30,3,3,13.592358256611783,False,True,False,False
12,100000.0,1,0,1,40,2,0,12.206037644917659,False,True,False,False
60,199999.73,1,5,0,79,3,0,13.208096151615411,False,True,False,False
22,100000.0,1,0,1,36,1,0,14.10319258678548,False,True,False,False
22,100000.0,1,0,1,36,3,3,13.815507557959775,False,True,False,False
22,120071.76,1,1,0,57,0,1,13.122349377306328,False,True,False,False
25,600000.0,1,0,1,59,1,1,15.607270193858982,False,True,False,False
69,300000.14,1,1,0,65,0,0,12.429204196772384,False,True,False,False
35,100000.0,1,0,1,49,3,2,12.899212326061994,False,True,False,False
32,203032.98,1,0,0,36,1,0,13.764209895128523,False,True,False,False
22,144001.08,1,0,1,37,1,1,12.100717685412471,False,True,False,False
22,101450.0,1,0,1,27,1,3,13.122373377354329,False,True,False,False
27,100000.0,1,5,1,64,0,0,13.208096151615411,False,True,False,False
27,100000.0,1,5,1,63,1,0,13.208096151615411,False,True,False,False
29,100000.0,1,0,1,66,1,0,13.304686600863562,False,True,False,False
27,144000.0,1,0,1,37,3,1,13.122373377354329,False,True,False,False
12,201029.41,1,0,0,55,2,0,13.815507557959775,False,True,False,False
12,125001.0,1,0,1,25,0,1,13.081543466215237,False,False,True,False
57,100000.0,1,0,1,37,3,0,12.429204196772384,False,True,False,False
17,100000.0,1,0,1,58,0,3,14.10319258678548,False,True,False,False
12,100800.0,1,4,1,42,2,1,13.106236027992704,False,True,False,False
82,231999.64,1,0,0,76,0,0,14.285512312208251,False,True,False,False
22,103090.05,1,1,0,4,3,0,13.458831328302072,False,True,False,False
97,135999.66,1,1,0,42,0,0,14.220976332738882,False,True,False,False
33,106668.0,1,5,1,61,1,3,13.208096151615411,False,True,False,False
12,120000.96,1,1,1,59,2,1,15.687311657942208,False,True,False,False
53,100000.0,1,0,1,42,2,0,12.899212326061994,False,True,False,False
22,200008.99,1,0,1,54,0,0,14.10319258678548,False,True,False,False
17,126340.5,1,0,0,59,3,3,13.304686600863562,False,True,False,False
12,100000.0,0,1,1,51,0,0,12.611541086966115,False,False,True,False
32,149995.68,0,0,0,56,2,0,12.676054399536648,False,True,False,False
17,131829.84,1,0,0,60,1,1,13.710151153416941,False,True,False,False
23,500000.0,1,0,1,62,2,0,14.648421854810058,False,True,False,False
60,200000.39,1,1,0,54,2,0,13.527829818844937,False,True,False,False
27,120000.0,1,0,1,34,3,0,12.765702719077842,False,True,False,False
17,100000.0,0,0,1,52,0,3,13.122373377354329,False,False,False,True
12,149999.92,1,1,1,48,3,0,13.122349377306328,False,True,False,False
12,150000.0,1,0,1,39,0,0,14.845128903716287,False,False,True,False
22,100000.0,1,4,1,19,0,0,12.644317898995148,False,False,True,False
22,250002.0,1,0,1,65,1,1,14.10319258678548,False,True,False,False
83,149999.51,1,1,0,19,0,0,13.157717007636798,False,False,True,False
76,403200.21,1,1,0,79,1,0,13.592358256611783,False,True,False,False
27,100000.0,1,0,1,45,1,0,13.122373377354329,False,True,False,False
27,199999.84,1,1,0,35,0,3,13.997832948091215,False,True,False,False
27,300002.4,1,0,1,27,0,1,13.458831328302072,False,False,True,False
12,120000.0,1,0,1,34,1,3,13.592358256611783,False,True,False,False
71,100000.0,1,0,1,59,0,3,14.10319258678548,False,True,False,False
32,186452.7,1,1,0,29,2,0,13.345502128707018,False,True,False,False
27,125000.0,0,0,1,49,1,0,13.122373377354329,False,True,False,False
27,100001.74,1,0,0,49,2,0,13.304686600863562,False,True,False,False
12,125000.0,1,0,1,24,0,0,12.429204196772384,False,False,True,False
17,100000.0,1,0,1,38,1,0,13.304686600863562,False,True,False,False
17,133829.04,0,3,0,63,3,1,13.753631962751733,False,True,False,False
17,124198.92,1,0,0,50,2,1,13.997832948091215,False,True,False,False
17,100000.0,1,4,1,46,2,0,13.304686600863562,False,True,False,False
27,200000.0,1,0,1,59,3,3,14.10319258678548,False,True,False,False
12,500010.0,0,0,1,60,0,0,13.122373377354329,False,False,False,True
32,101996.82,1,1,0,54,3,0,13.122349377306328,False,True,False,False
51,300000.0,1,0,1,43,1,1,13.815507557959775,False,True,False,False
17,108864.1,1,0,0,63,2,0,12.765668433265594,False,True,False,False
29,100000.0,1,5,1,66,3,2,13.208096151615411,False,True,False,False
12,100000.0,1,4,1,30,3,0,12.899212326061994,False,True,False,False
27,100000.0,1,0,1,43,1,3,12.899212326061994,False,True,False,False
12,100998.99,1,0,1,40,1,0,13.527829818844937,False,True,False,False
19,100000.0,1,4,1,45,3,0,12.899212326061994,False,True,False,False
77,150000.0,1,5,1,63,0,0,13.208096151615411,False,True,False,False
12,100000.0,0,0,1,65,0,0,13.815507557959775,False,True,False,False
27,100000.0,1,0,1,36,3,0,13.815507557959775,False,True,False,False
12,700000.0,1,0,1,46,1,0,13.815507557959775,False,True,False,False
22,100000.42,1,1,0,24,0,0,13.122349377306328,False,False,True,False
27,100000.0,1,0,1,36,3,3,13.122373377354329,False,True,False,False
42,200000.0,1,0,1,43,2,0,14.403297778421795,False,True,False,False
22,100000.42,1,0,0,34,3,0,13.815507557959775,False,True,False,False
9,100000.0,1,0,1,91,0,0,14.10319258678548,False,True,False,False
12,100000.0,0,0,1,59,3,0,14.403297778421795,False,True,False,False
64,100732.72,1,0,0,40,2,3,13.304686600863562,False,True,False,False
12,100000.0,1,1,1,47,3,0,12.899212326061994,False,True,False,False
12,200000.0,0,0,1,29,2,0,12.706850963741102,False,True,False,False
49,300000.0,0,3,1,46,1,1,13.753631962751733,False,True,False,False
92,126646.08,1,0,0,44,0,1,14.220976332738882,False,True,False,False
17,100000.0,0,0,1,34,2,3,12.765702719077842,False,True,False,False
17,100000.0,1,0,1,44,0,0,14.10319258678548,False,True,False,False
30,100000.0,1,0,1,64,0,3,12.899212326061994,False,False,True,False
17,327999.4,1,0,0,58,1,2,11.918397239722838,False,True,False,False
